Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
4136 California Av Sw,Aid Response,03/24/2019 07:19:49 AM,47.566318,-122.386771,POINT (-122.386771 47.566318),F190029967
11501 15th Av Ne,Aid Response,03/24/2019 07:38:45 AM,47.712167,-122.31243300000001,POINT (-122.312433 47.712167),F190029968
1415 Ne 43rd St,Medic Response,03/24/2019 07:45:21 AM,47.659791,-122.312996,POINT (-122.312996 47.659791),F190029969
Sw Dakota St / 38th Av Sw,MVI - Motor Vehicle Incident,03/24/2019 07:50:54 AM,47.566489000000004,-122.38008799999999,POINT (-122.380088 47.566489),F190029970
15th Av Nw / Nw 65th St,MVI Medic,03/24/2019 07:54:01 AM,47.675962,-122.37638100000001,POINT (-122.376381 47.675962),F190029971
11030 5th Av Ne,Aid Response,03/24/2019 08:06:57 AM,47.709488,-122.323301,POINT (-122.323301 47.709488),F190029974
1950 Alaskan Way,Natural Gas Leak,03/24/2019 08:17:55 AM,47.608901,-122.34444199999999,POINT (-122.344442 47.608901),F190029975
222 PIKE ST,Medic Response,03/24/2019 08:20:08 AM,47.609389,-122.338655,POINT (-122.338655 47.609389),F190029976
7500 Seward Park Av S,Medic Response,03/24/2019 08:28:40 AM,47.535387,-122.267284,POINT (-122.267284 47.535387),F190029977
3720 S Perry St,Aid Response,03/24/2019 08:28:21 AM,47.5149,-122.28568700000001,POINT (-122.285687 47.5149),F190029978
924 N 82nd St,Aid Response,03/24/2019 08:32:35 AM,47.688389,-122.34688799999999,POINT (-122.346888 47.688389),F190029980
4017 Whitman Av N,Aid Response,03/24/2019 08:34:15 AM,47.655598,-122.34595800000001,POINT (-122.345958 47.655598),F190029981
12507 Greenwood Av N,Automatic Fire Alarm False,03/24/2019 08:34:40 AM,47.719656,-122.355539,POINT (-122.355539 47.719656),F190029982
5343 Tallman Av Nw,1RED 1 Unit,03/24/2019 08:39:18 AM,47.667553999999996,-122.380408,POINT (-122.380408 47.667554),F190029983
1420 Western Av,Aid Response,03/24/2019 08:47:27 AM,47.607557,-122.340392,POINT (-122.340392 47.607557),F190029984
6537 33rd Av S,Aid Response,03/24/2019 08:52:08 AM,47.543996,-122.290299,POINT (-122.290299 47.543996),F190029985
S Lander St / 5th Av S,Aid Response,03/24/2019 09:05:37 AM,47.579809000000004,-122.32751599999999,POINT (-122.327516 47.579809),F190029986
1500 23rd Av S,1RED 1 Unit,03/24/2019 09:10:41 AM,47.589727,-122.302226,POINT (-122.302226 47.589727),F190029987
110 Stewart St,Aid Response,03/24/2019 09:09:35 AM,47.610345,-122.341252,POINT (-122.341252 47.610345),F190029988
2119 3rd Av,Aid Response,03/24/2019 09:10:58 AM,47.613308,-122.342432,POINT (-122.342432 47.613308),F190029989
4308 Sw Beveridge Pl,Aid Response,03/24/2019 09:12:53 AM,47.545282,-122.38746200000001,POINT (-122.387462 47.545282),F190029990
8003 18th Av Nw,Medic Response,03/24/2019 09:15:12 AM,47.686869,-122.38001399999999,POINT (-122.380014 47.686869),F190029991
122 S Washington St,Rescue Lock In/Out,03/24/2019 09:23:02 AM,47.600883,-122.333584,POINT (-122.333584 47.600883),F190029992
2307 43rd Av E,Automatic Fire Alarm Resd,03/24/2019 09:43:35 AM,47.639201,-122.27708700000001,POINT (-122.277087 47.639201),F190029995
517 3rd Av,Aid Response,03/24/2019 09:59:35 AM,47.602171999999996,-122.330863,POINT (-122.330863 47.602172),F190029998
318 2nd Av Et S,Aid Response,03/24/2019 10:02:47 AM,47.600194,-122.330541,POINT (-122.330541 47.600194),F190029999
112 N 85th St,Medic Response,03/24/2019 10:03:27 AM,47.690609,-122.357818,POINT (-122.357818 47.690609),F190030000
1250 1st Av S,EVENT - Special Event,03/24/2019 10:05:37 AM,47.592048999999996,-122.334195,POINT (-122.334195 47.592049),F190030001
1250 1st Av S,EVENT - Special Event,03/24/2019 10:06:20 AM,47.592048999999996,-122.334195,POINT (-122.334195 47.592049),F190030002
3033 California Av Sw,Aid Response,03/24/2019 10:11:45 AM,47.576766,-122.386721,POINT (-122.386721 47.576766),F190030004
1800 Westlake Av N,Investigate Out Of Service,03/24/2019 10:18:07 AM,47.635118,-122.340446,POINT (-122.340446 47.635118),F190030005
1827 15th Av W,Bark Fire,03/24/2019 10:23:41 AM,47.635125,-122.376135,POINT (-122.376135 47.635125),F190030006
500 5th Av,Medic Response,03/24/2019 10:28:04 AM,47.602985,-122.328535,POINT (-122.328535 47.602985),F190030007
747 N 135th St,Aid Response,03/24/2019 10:35:59 AM,47.726864,-122.34801200000001,POINT (-122.348012 47.726864),F190030008
Aurora Av N / N 85th St,Aid Response,03/24/2019 10:40:12 AM,47.690563,-122.344522,POINT (-122.344522 47.690563),F190030009
420 Blanchard St,Trans to AMR,03/24/2019 10:41:41 AM,47.614736,-122.342459,POINT (-122.342459 47.614736),F190030010
M L King Jr Way S / S Othello St,Trans to AMR,03/24/2019 10:42:58 AM,47.537042,-122.28129299999999,POINT (-122.281293 47.537042),F190030011
4604 S Gazelle St,Aid Response,03/24/2019 10:55:21 AM,47.512513,-122.275326,POINT (-122.275326 47.512513),F190030012
2833 26th Av W,Medic Response,03/24/2019 10:57:08 AM,47.644979,-122.390244,POINT (-122.390244 47.644979),F190030013
2245 Eastlake Av E,Medic Response,03/24/2019 11:00:14 AM,47.638911,-122.325893,POINT (-122.325893 47.638911),F190030014
13255 1st Av Nw,Wires Down,03/24/2019 11:19:29 AM,47.725415000000005,-122.358249,POINT (-122.358249 47.725415),F190030016
8340 15th Av Nw,Medic Response,03/24/2019 11:21:58 AM,47.689095,-122.3768,POINT (-122.3768 47.689095),F190030018
12334 20th Av Ne,Medic Response,03/24/2019 11:33:05 AM,47.717809,-122.30723200000001,POINT (-122.307232 47.717809),F190030020
44th Av Sw / Sw Alaska St,Aid Response,03/24/2019 11:33:19 AM,47.561138,-122.388131,POINT (-122.388131 47.561138),F190030021
4508 19th Av Ne,Auto Fire Alarm,03/24/2019 11:55:18 AM,47.661321,-122.307244,POINT (-122.307244 47.661321),F190030022
10345 Meridian Av N,Automatic Medical Alarm,03/24/2019 11:59:22 AM,47.703624,-122.333909,POINT (-122.333909 47.703624),F190030023
8117 8th Av Nw,Aid Response,03/24/2019 12:01:24 PM,47.687778,-122.366,POINT (-122.366 47.687778),F190030024
12505 AURORA AV N,Aid Response,03/24/2019 12:02:25 PM,47.719609000000005,-122.34493700000002,POINT (-122.344937 47.719609),F190030025
9209 49th Av Ne,Scenes Of Violence 7,03/24/2019 12:09:55 PM,47.695065,-122.274404,POINT (-122.274404 47.695065),F190030027
4251 Aurora Av N,Aid Response,03/24/2019 12:12:30 PM,47.65932,-122.34738600000001,POINT (-122.347386 47.65932),F190030028
6922 56th Av S,"Medic Response, 7 per Rule",03/24/2019 12:23:12 PM,47.540397,-122.263461,POINT (-122.263461 47.540397),F190030030
707 S King St,Aid Response,03/24/2019 12:23:20 PM,47.598349,-122.32329399999999,POINT (-122.323294 47.598349),F190030031
6073 Ne Kelden Pl,Aid Response,03/24/2019 12:30:46 PM,47.668632,-122.262923,POINT (-122.262923 47.668632),F190030032
10th Av / E Pine St,Aid Response,03/24/2019 12:36:26 PM,47.615245,-122.319465,POINT (-122.319465 47.615245),F190030033
RAINIER AV S / S FISHER PL,Medic Response,03/24/2019 12:41:14 PM,47.521411,-122.269997,POINT (-122.269997 47.521411),F190030034
10522 Lake City Way Ne,Aid Response,03/24/2019 12:46:41 PM,47.704978999999994,-122.30162,POINT (-122.30162 47.704979),F190030036
2nd Av / Bell St,"Medic Response, 7 per Rule",03/24/2019 12:47:55 PM,47.61404,-122.345653,POINT (-122.345653 47.61404),F190030037
5050 8th Av Ne,Aid Response,03/24/2019 01:18:18 PM,47.665307,-122.31953999999999,POINT (-122.31954 47.665307),F190030038
2100 Harbor Av Sw,MVI - Motor Vehicle Incident,03/24/2019 01:19:50 PM,47.585581,-122.376177,POINT (-122.376177 47.585581),F190030039
100 Crockett St,Aid Response,03/24/2019 01:21:43 PM,47.637415999999995,-122.355598,POINT (-122.355598 47.637416),F190030040
2220 E Union St,Auto Fire Alarm,03/24/2019 01:22:24 PM,47.612935,-122.303446,POINT (-122.303446 47.612935),F190030041
24th Av Nw / Shilshole Av Nw,Aid Response,03/24/2019 01:26:30 PM,47.668401,-122.387569,POINT (-122.387569 47.668401),F190030042
Sb I5 At Northgate,Aid Response Freeway,03/24/2019 01:29:27 PM,47.706245,-122.330019,POINT (-122.330019 47.706245),F190030043
Broadway E / E Thomas St,MVI - Motor Vehicle Incident,03/24/2019 01:30:25 PM,47.621076,-122.32089199999999,POINT (-122.320892 47.621076),F190030044
804 Nw 50th St,Aid Response,03/24/2019 01:31:27 PM,47.665037,-122.366262,POINT (-122.366262 47.665037),F190030045
1431 Minor Av,"Hang-Up, Aid",03/24/2019 01:37:21 PM,47.613246999999994,-122.32718700000001,POINT (-122.327187 47.613247),F190030047
116 Stewart St,Aid Response,03/24/2019 01:43:25 PM,47.610387,-122.34119799999999,POINT (-122.341198 47.610387),F190030048
Roosevelt Way Ne / Ne 108th St,Bark Fire,03/24/2019 01:51:16 PM,47.707651,-122.31783899999999,POINT (-122.317839 47.707651),F190030049
80 Stewart St,Aid Response,03/24/2019 01:52:20 PM,47.609799,-122.34195,POINT (-122.34195 47.609799),F190030050
6th Av W / W Mcgraw St,MVI - Motor Vehicle Incident,03/24/2019 01:53:36 PM,47.639596000000004,-122.36495,POINT (-122.36495 47.639596),F190030053
3818 53rd Av Sw,Medic Response,03/24/2019 02:01:38 PM,47.570190000000004,-122.40011200000001,POINT (-122.400112 47.57019),F190030055
3002 Sw 97th St,Aid Response,03/24/2019 02:07:08 PM,47.516042999999996,-122.371305,POINT (-122.371305 47.516043),F190030056
2300 Sw Webster St,Aid Response,03/24/2019 02:11:22 PM,47.535515000000004,-122.36216,POINT (-122.36216 47.535515),F190030057
3204 Sw Morgan St,Aid Response,03/24/2019 02:31:52 PM,47.544669,-122.373777,POINT (-122.373777 47.544669),F190030058
9543 Greenwood Av N,Aid Response,03/24/2019 02:36:17 PM,47.698223,-122.35538100000001,POINT (-122.355381 47.698223),F190030059
14th Av Nw / Nw 54th St,Aid Response,03/24/2019 02:39:34 PM,47.66789,-122.373589,POINT (-122.373589 47.66789),F190030060
12526 Lake City Way Ne,Aid Response,03/24/2019 02:42:58 PM,47.719508000000005,-122.295098,POINT (-122.295098 47.719508),F190030061
14300 Greenwood Av N,"Medic Response, 6 per Rule",03/24/2019 02:46:00 PM,47.732314,-122.355567,POINT (-122.355567 47.732314),F190030063
2052 Mcgilvra Blvd E,Medic Response,03/24/2019 02:50:48 PM,47.637522,-122.280801,POINT (-122.280801 47.637522),F190030066
6042 4th Av Ne,Aid Response,03/24/2019 02:55:30 PM,47.672545,-122.324455,POINT (-122.324455 47.672545),F190030067
1635 11th Av,Aid Response,03/24/2019 02:59:47 PM,47.615659,-122.31816599999999,POINT (-122.318166 47.615659),F190030068
2025 Terry Av,Aid Response,03/24/2019 03:19:58 PM,47.617237,-122.335195,POINT (-122.335195 47.617237),F190030069
17th Av E / E Thomas St,Medic Response,03/24/2019 03:23:54 PM,47.620495,-122.31006200000002,POINT (-122.310062 47.620495),F190030070
2119 3rd Av,Medic Response,03/24/2019 03:26:33 PM,47.613308,-122.342432,POINT (-122.342432 47.613308),F190030071
1707 Boylston Av,Aid Response,03/24/2019 03:34:16 PM,47.616514,-122.32343700000001,POINT (-122.323437 47.616514),F190030072
901 12th Av,Medic Response,03/24/2019 03:43:13 PM,47.610395000000004,-122.316779,POINT (-122.316779 47.610395),F190030073
8525 Greenwood Av N,Investigate Out Of Service,03/24/2019 03:43:23 PM,47.691396999999995,-122.355305,POINT (-122.355305 47.691397),F190030074
6820 40th Av Ne,Illegal Burn,03/24/2019 04:06:49 PM,47.677775,-122.28496200000001,POINT (-122.284962 47.677775),F190030076
747 N 135th St,Aid Response,03/24/2019 04:09:48 PM,47.726864,-122.34801200000001,POINT (-122.348012 47.726864),F190030077
6619 58th Av Ne,Aid Response,03/24/2019 04:21:25 PM,47.676567999999996,-122.266609,POINT (-122.266609 47.676568),F190030079
157 Roy St,Aid Response,03/24/2019 04:23:57 PM,47.625446000000004,-122.35390100000001,POINT (-122.353901 47.625446),F190030081
2758 Alki Av Sw,Trans to AMR,03/24/2019 04:26:55 PM,47.578953999999996,-122.41123300000001,POINT (-122.411233 47.578954),F190030082
3521 W Howe St,Aid Response,03/24/2019 04:28:59 PM,47.635613,-122.40158600000001,POINT (-122.401586 47.635613),F190030083
8124 16th Av Sw,Medic Response,03/24/2019 04:30:57 PM,47.529933,-122.35505500000001,POINT (-122.355055 47.529933),F190030084
Rainier Av S / S Othello St,Aid Response,03/24/2019 04:31:24 PM,47.536958,-122.270274,POINT (-122.270274 47.536958),F190030085
5433 Leary Av Nw,Aid Response,03/24/2019 04:31:33 PM,47.66749,-122.38309299999999,POINT (-122.383093 47.66749),F190030086
Sb I5 To Corson,Medic Response,03/24/2019 04:43:50 PM,47.559045000000005,-122.32174199999999,POINT (-122.321742 47.559045),F190030088
710 Cherry St,Aid Response,03/24/2019 04:47:57 PM,47.605387,-122.32751100000002,POINT (-122.327511 47.605387),F190030089
Beacon Av S / S Lander St,Aid Response,03/24/2019 04:54:23 PM,47.579471000000005,-122.312377,POINT (-122.312377 47.579471),F190030092
12242 11th Av Nw,Automatic Medical Alarm,03/24/2019 04:54:21 PM,47.718117,-122.370349,POINT (-122.370349 47.718117),F190030093
1900 5th Av,Aid Response,03/24/2019 05:07:50 PM,47.612958,-122.337873,POINT (-122.337873 47.612958),F190030095
9645 Renton Av S,Medic Response,03/24/2019 05:21:52 PM,47.515840999999995,-122.26808,POINT (-122.26808 47.515841),F190030096
1818 E MADISON ST,Electrical Problem,03/24/2019 05:23:19 PM,47.616245,-122.30857900000001,POINT (-122.308579 47.616245),F190030097
4525 S Cloverdale St,MVI - Motor Vehicle Incident,03/24/2019 05:26:07 PM,47.526119,-122.27533700000001,POINT (-122.275337 47.526119),F190030099
6th Av S / S Industrial Way,Aid Response,03/24/2019 05:35:26 PM,47.566517,-122.32673,POINT (-122.32673 47.566517),F190030101
W Dravus St / 22nd Av W,MVI - Motor Vehicle Incident,03/24/2019 05:39:09 PM,47.648453,-122.38466399999999,POINT (-122.384664 47.648453),F190030102
1011 S Weller St,Auto Fire Alarm,03/24/2019 06:12:10 PM,47.597509,-122.319511,POINT (-122.319511 47.597509),F190030105
12527 Roosevelt Way Ne,Aid Response,03/24/2019 06:26:50 PM,47.719782,-122.31821599999999,POINT (-122.318216 47.719782),F190030107
12546 33rd Av Ne,Aid Response Yellow,03/24/2019 06:39:39 PM,47.719584999999995,-122.29272900000001,POINT (-122.292729 47.719585),F190030111
531 Queen Anne Av N,Aid Response,03/24/2019 06:42:26 PM,47.623677,-122.35671699999999,POINT (-122.356717 47.623677),F190030112
1401 2nd Av,Aid Response,03/24/2019 06:43:58 PM,47.608292,-122.33799499999999,POINT (-122.337995 47.608292),F190030113
4033 Fremont Av N,Automatic Fire Alarm Resd,03/24/2019 06:49:12 PM,47.655815999999994,-122.349934,POINT (-122.349934 47.655816),F190030115
17th Av E / E Thomas St,Wires Down,03/24/2019 06:49:21 PM,47.620495,-122.31006200000002,POINT (-122.310062 47.620495),F190030116
1205 Queen Anne Av N,4RED - 2 + 1 + 1,03/24/2019 06:51:16 PM,47.629608000000005,-122.35662099999999,POINT (-122.356621 47.629608),F190030118
1400 S Lane St,Aid Response,03/24/2019 06:55:25 PM,47.596654,-122.31405600000001,POINT (-122.314056 47.596654),F190030120
415 5th Av N,Aid Response,03/24/2019 06:56:00 PM,47.622242,-122.347591,POINT (-122.347591 47.622242),F190030122
626 Randolph Pl,Furnace Problem,03/24/2019 06:57:41 PM,47.607104,-122.28581899999999,POINT (-122.285819 47.607104),F190030123
11746 Aurora Av N,Medic Response,03/24/2019 07:00:04 PM,47.715047999999996,-122.344858,POINT (-122.344858 47.715048),F190030124
1125 E Olive St,Rescue Elevator,03/24/2019 07:02:03 PM,47.616425,-122.31784499999999,POINT (-122.317845 47.616425),F190030125
1700 E Madison St,Aid Response Yellow,03/24/2019 07:13:03 PM,47.615590000000005,-122.310151,POINT (-122.310151 47.61559),F190030126
111 Cedar St,Aid Response,03/24/2019 07:14:04 PM,47.615877000000005,-122.35051999999999,POINT (-122.35052 47.615877),F190030127
1753 Nw 56th St,Aid Response,03/24/2019 07:15:47 PM,47.669446,-122.37945,POINT (-122.37945 47.669446),F190030128
11301 3rd Av Ne,Aid Response,03/24/2019 07:18:47 PM,47.71049,-122.326004,POINT (-122.326004 47.71049),F190030129
411 Bellevue Av E,Automatic Fire Alarm False,03/24/2019 07:19:30 PM,47.6221,-122.326586,POINT (-122.326586 47.6221),F190030130
9th Av / Pine St,Aid Response,03/24/2019 07:21:14 PM,47.613528,-122.33204199999999,POINT (-122.332042 47.613528),F190030131
1255 Harrison St,Rescue Elevator,03/24/2019 07:31:22 PM,47.621968,-122.331577,POINT (-122.331577 47.621968),F190030133
223 Yesler Way,Trans to AMR,03/24/2019 07:35:44 PM,47.601718,-122.331581,POINT (-122.331581 47.601718),F190030134
1625 Federal Av E,Medic Response,03/24/2019 07:37:21 PM,47.633292,-122.31909399999999,POINT (-122.319094 47.633292),F190030135
1321 E John St,1RED 1 Unit,03/24/2019 07:45:09 PM,47.619948,-122.31533999999999,POINT (-122.31534 47.619948),F190030136
1800 S Jackson St,Medic Response,03/24/2019 07:50:39 PM,47.599239000000004,-122.308968,POINT (-122.308968 47.599239),F190030137
1200 Federal Av E,Aid Response,03/24/2019 07:50:28 PM,47.630489000000004,-122.31915500000001,POINT (-122.319155 47.630489),F190030138
6831 62nd Av Ne,Aid Response,03/24/2019 08:01:14 PM,47.678042,-122.262216,POINT (-122.262216 47.678042),F190030140
65 S Washington St,Aid Response,03/24/2019 08:11:14 PM,47.600885999999996,-122.335349,POINT (-122.335349 47.600886),F190030141
2201 1st Av,Auto Fire Alarm,03/24/2019 08:13:10 PM,47.612606,-122.34521299999999,POINT (-122.345213 47.612606),F190030142
8760 Greenwood Av N,Aid Response,03/24/2019 08:19:18 PM,47.692774,-122.355325,POINT (-122.355325 47.692774),F190030143
9th Av Nw / Holman Rd Nw,Aid Response,03/24/2019 08:24:17 PM,47.698349,-122.368723,POINT (-122.368723 47.698349),F190030144
2566 4th Av W,Aid Response,03/24/2019 08:30:55 PM,47.642403,-122.362248,POINT (-122.362248 47.642403),F190030145
101 N 46th St,Aid Response,03/24/2019 08:32:38 PM,47.662371,-122.35760900000001,POINT (-122.357609 47.662371),F190030146
500 PINE ST,Aid Response,03/24/2019 08:44:29 PM,47.611672,-122.33648400000001,POINT (-122.336484 47.611672),F190030147
5212 Sw Stevens St,Aid Response,03/24/2019 08:55:59 PM,47.57757,-122.398453,POINT (-122.398453 47.57757),F190030149
509 3rd Av,Auto Fire Alarm,03/24/2019 09:02:57 PM,47.602114,-122.330809,POINT (-122.330809 47.602114),F190030150
10006 Aurora Av N,Aid Response,03/24/2019 09:02:51 PM,47.701467,-122.344651,POINT (-122.344651 47.701467),F190030151
1102 E Spruce St,Aid Response,03/24/2019 09:05:09 PM,47.603517,-122.318076,POINT (-122.318076 47.603517),F190030152
13000 Lake City Way Ne,Aid Response,03/24/2019 09:05:36 PM,47.722899,-122.293194,POINT (-122.293194 47.722899),F190030153
2709 3rd Av,Aid Response,03/24/2019 09:14:05 PM,47.617176,-122.348974,POINT (-122.348974 47.617176),F190030154
1820 Minor Av,Unk Odor,03/24/2019 09:13:51 PM,47.616989000000004,-122.33081100000001,POINT (-122.330811 47.616989),F190030155
Union St / Boren Av,Aid Response,03/24/2019 09:43:25 PM,47.612472,-122.328005,POINT (-122.328005 47.612472),F190030156
13730 15th Av Ne,Activated CO Detector,03/24/2019 09:44:10 PM,47.728658,-122.312678,POINT (-122.312678 47.728658),F190030157
10602 California Av Sw,Car Fire,03/24/2019 09:47:44 PM,47.508269,-122.38705700000001,POINT (-122.387057 47.508269),F190030158
607 3rd Av,Medic Response,03/24/2019 10:03:42 PM,47.602813,-122.33144899999999,POINT (-122.331449 47.602813),F190030159
5th Av / Virginia St,Medic Response,03/24/2019 10:05:37 PM,47.613727000000004,-122.339174,POINT (-122.339174 47.613727),F190030160
210 Alaskan Way S,Medic Response,03/24/2019 10:07:45 PM,47.600798,-122.335951,POINT (-122.335951 47.600798),F190030161
9436 Rainier Av S,Aid Response,03/24/2019 10:10:25 PM,47.520046,-122.263355,POINT (-122.263355 47.520046),F190030163
2616 Eastlake Av E,1RED 1 Unit,03/24/2019 10:20:39 PM,47.643390000000004,-122.32588600000001,POINT (-122.325886 47.64339),F190030164
